"","res_name_group"
"5976","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"5977","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"5978","MLY"
"5979","PGE_SPD_F09_D10"
"5980","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"5981","CA"
"5982","MN"
"5983","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"5984","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"5985","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"5986","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"5987","TRS"
"5988","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"5989","MG"
"5990","NAG_NDG_A2G_NGA_MAG"
"5991","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"5992","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"5993","ZN"
"5994","CA"
"5995","MG"
"5996","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"5997","NA"
"5998","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"5999","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6000","TRS"
"6001","PLP_PMP_PLR"
"6002","NAD_NAP"
"6003","ZN"
"6004","TPO"
"6005","SEP"
"6006","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6007","ZN"
"6008","CA"
"6009","CL"
"6010","CU"
"6011","EDO_BME_ETA"
"6012","SAH"
"6013","MES"
"6014","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6015","CA"
"6016","CL"
"6017","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6018","TLA_TAR_MLT_SRT_OAA_LMR"
"6019","MG"
"6020","ZN"
"6021","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6022","COA_ACO_CAA"
"6023","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6024","MG"
"6025","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6026","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6027","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6028","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6029","MN"
"6030","NA"
"6031","CL"
"6032","TLA_TAR_MLT_SRT_OAA_LMR"
"6033","NAG_NDG_A2G_NGA_MAG"
"6034","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6035","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6036","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6037","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6038","CXS_DKA_S9L"
"6039","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6040","CSD"
"6041","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6042","ZN"
"6043","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6044","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6045","CIT_FLC_NCD"
"6046","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6047","NAG_NDG_A2G_NGA_MAG"
"6048","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6049","NAG_NDG_A2G_NGA_MAG"
"6050","ZN"
"6051","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6052","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6053","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6054","COA_ACO_CAA"
"6055","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6056","BR"
"6057","MN"
"6058","CME"
"6059","TPO"
"6060","SEP"
"6061","SAH"
"6062","CIT_FLC_NCD"
"6063","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6064","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6065","ZN"
"6066","NAG_NDG_A2G_NGA_MAG"
"6067","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6068","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6069","COA_ACO_CAA"
"6070","CL"
"6071","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6072","BTB"
"6073","CA"
"6074","ZN"
"6075","CSD"
"6076","FE"
"6077","HEM"
"6078","CA"
"6079","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6080","CA"
"6081","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6082","NA"
"6083","FMN_RBF"
"6084","MLY"
"6085","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6086","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6087","HG"
"6088","CL"
"6089","MN"
"6090","CA"
"6091","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6092","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6093","PEP_2PG"
"6094","MG"
"6095","NAG_NDG_A2G_NGA_MAG"
"6096","CL"
"6097","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6098","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6099","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6100","TTP_DCP_CTP_TYD_DUP_UTP_CDP_0KX_D3T_DUD"
"6101","DOC"
"6102","CA"
"6103","NDP_NAI"
"6104","CME"
"6105","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6106","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6107","PE4_2PE_PE8_PE5_SQU"
"6108","ZN"
"6109","CA"
"6110","GDP"
"6111","ZN"
"6112","CD"
"6113","SEP"
"6114","CA"
"6115","MN"
"6116","PEG_DEP"
"6117","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6118","NDP_NAI"
"6119","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6120","CA"
"6121","EDO_BME_ETA"
"6122","CL"
"6123","NI"
"6124","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6125","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6126","EDO_BME_ETA"
"6127","CL"
"6128","BEZ_PHB_MBO_SAL_NCA_NPO_NIO_DHB"
"6129","ZN"
"6130","EDO_BME_ETA"
"6131","NDP_NAI"
"6132","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6133","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6134","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6135","FE"
"6136","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6137","HEM"
"6138","HEM"
"6139","NDP_NAI"
"6140","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6141","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6142","EDO_BME_ETA"
"6143","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6144","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6145","HEM"
"6146","IOD"
"6147","ZN"
"6148","ZN"
"6149","EPE"
"6150","NA"
"6151","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6152","EDO_BME_ETA"
"6153","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6154","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6155","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6156","CME"
"6157","SAM_SFG"
"6158","MG"
"6159","SF4_F3S"
"6160","B12"
"6161","CA"
"6162","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6163","FMN_RBF"
"6164","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6165","PCA"
"6166","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6167","FMN_RBF"
"6168","ZN"
"6169","CL"
"6170","HEM"
"6171","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"6172","HEM"
"6173","ZN"
"6174","H4B_HBI"
"6175","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6176","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6177","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6178","CA"
"6179","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6180","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6181","HEM"
"6182","NI"
"6183","CRO"
"6184","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6185","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6186","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6187","IPH_URA_BNZ_MBN"
"6188","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6189","MN"
"6190","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6191","NDP_NAI"
"6192","EDO_BME_ETA"
"6193","HEM"
"6194","CMO_OXY_CYN_NO_OH_CUA_0QE_PEO_MOH_PER_CF0_FOR"
"6195","CU"
"6196","CIT_FLC_NCD"
"6197","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6198","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6199","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6200","NAG_NDG_A2G_NGA_MAG"
"6201","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6202","NAG_NDG_A2G_NGA_MAG"
"6203","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6204","BTN"
"6205","ADN_MTA_GMP_5AD"
"6206","SIN_PGA_FUM_13P_MAE_MSU_G3P_G3H_PGH"
"6207","CA"
"6208","HG"
"6209","ZN"
"6210","CA"
"6211","BEN_BAM"
"6212","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6213","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6214","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6215","NAD_NAP"
"6216","PEG_DEP"
"6217","CSD"
"6218","NDP_NAI"
"6219","ZN"
"6220","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6221","NI"
"6222","CIR"
"6223","NAG_NDG_A2G_NGA_MAG"
"6224","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6225","ZN"
"6226","CA"
"6227","NI"
"6228","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6229","EDO_BME_ETA"
"6230","ZN"
"6231","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6232","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6233","SIA_DAN_SLB"
"6234","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6235","UDP"
"6236","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6237","NAG_NDG_A2G_NGA_MAG"
"6238","CL"
"6239","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6240","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6241","COA_ACO_CAA"
"6242","ZN"
"6243","CA"
"6244","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6245","CIT_FLC_NCD"
"6246","HEM"
"6247","NAG_NDG_A2G_NGA_MAG"
"6248","CA"
"6249","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6250","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"6251","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6252","GTT"
"6253","MES"
"6254","CSD"
"6255","CS"
"6256","K"
"6257","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6258","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6259","LLP"
"6260","SR"
"6261","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6262","TPO"
"6263","HEM"
"6264","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6265","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6266","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6267","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6268","CL"
"6269","NA"
"6270","NAD_NAP"
"6271","EPE"
"6272","CSD"
"6273","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6274","IOD"
"6275","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6276","EDO_BME_ETA"
"6277","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6278","AMP_5GP_CMP_IMP_PCG_XMP"
"6279","ZN"
"6280","PGE_SPD_F09_D10"
"6281","ZN"
"6282","LLP"
"6283","MN"
"6284","CA"
"6285","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6286","NI"
"6287","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6288","EDO_BME_ETA"
"6289","HEM"
"6290","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6291","FE"
"6292","NAG_NDG_A2G_NGA_MAG"
"6293","ZN"
"6294","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6295","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6296","ZN"
"6297","CA"
"6298","PCA"
"6299","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6300","CA"
"6301","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6302","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6303","ZN"
"6304","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6305","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6306","MG"
"6307","HEM"
"6308","H4B_HBI"
"6309","CAS"
"6310","ZN"
"6311","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6312","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6313","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6314","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6315","MG"
"6316","NA"
"6317","GSH"
"6318","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6319","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6320","NAG_NDG_A2G_NGA_MAG"
"6321","CA"
"6322","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6323","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6324","EDO_BME_ETA"
"6325","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6326","ZN"
"6327","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6328","CA"
"6329","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6330","PEG_DEP"
"6331","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6332","EDO_BME_ETA"
"6333","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6334","EDO_BME_ETA"
"6335","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"6336","PGE_SPD_F09_D10"
"6337","ZN"
"6338","MG"
"6339","NAG_NDG_A2G_NGA_MAG"
"6340","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6341","ZN"
"6342","MG"
"6343","FAD_FDA"
"6344","MES"
"6345","NAG_NDG_A2G_NGA_MAG"
"6346","NAG_NDG_A2G_NGA_MAG"
"6347","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6348","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6349","HEM"
"6350","NAG_NDG_A2G_NGA_MAG"
"6351","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6352","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6353","PCA"
"6354","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6355","ZN"
"6356","MES"
"6357","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6358","CU"
"6359","ZN"
"6360","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6361","TRS"
"6362","PEP_2PG"
"6363","ZN"
"6364","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6365","HED_HEZ_OCT_PG0_ACA"
"6366","CA"
"6367","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"6368","CL"
"6369","AU"
"6370","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6371","EDO_BME_ETA"
"6372","GDP"
"6373","CAS"
"6374","TTP_DCP_CTP_TYD_DUP_UTP_CDP_0KX_D3T_DUD"
"6375","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6376","NA"
"6377","NAD_NAP"
"6378","PT"
"6379","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6380","NLE"
"6381","ABA"
"6382","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6383","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6384","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6385","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6386","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6387","NDP_NAI"
"6388","U5P_C5P_TMP_UMP_UP6_2YR"
"6389","FOL_MTX_CB3"
"6390","DTT_DTU_DTV"
"6391","MG"
"6392","CL"
"6393","HEM"
"6394","NDP_NAI"
"6395","CA"
"6396","MG"
"6397","NAD_NAP"
"6398","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6399","NA"
"6400","HEC_COH"
"6401","CA"
"6402","MES"
"6403","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6404","EDO_BME_ETA"
"6405","PEG_DEP"
"6406","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6407","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"6408","BOG_BNG_BHG_HTG"
"6409","ZN"
"6410","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6411","AMP_5GP_CMP_IMP_PCG_XMP"
"6412","NAD_NAP"
"6413","BR"
"6414","UDP"
"6415","MN"
"6416","NA"
"6417","FE"
"6418","ZN"
"6419","NAG_NDG_A2G_NGA_MAG"
"6420","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6421","EPE"
"6422","FAD_FDA"
"6423","ZN"
"6424","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6425","NA"
"6426","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6427","MN"
"6428","FMN_RBF"
"6429","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6430","NAD_NAP"
"6431","EDO_BME_ETA"
"6432","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6433","ZN"
"6434","CD"
"6435","TAM"
"6436","HEM"
"6437","FAD_FDA"
"6438","NAG_NDG_A2G_NGA_MAG"
"6439","CA"
"6440","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6441","CU"
"6442","PGV_EPH_LHG_PTY_PEK"
"6443","CMO_OXY_CYN_NO_OH_CUA_0QE_PEO_MOH_PER_CF0_FOR"
"6444","LMT_DMU_MA4_UMQ_LMU_CM5"
"6445","FME"
"6446","ZN"
"6447","CDL"
"6448","MG"
"6449","NA"
"6450","TPO"
"6451","CA"
"6452","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"6453","SEP"
"6454","CIT_FLC_NCD"
"6455","CA"
"6456","NA"
"6457","FE2"
"6458","DIO"
"6459","HEM"
"6460","FAD_FDA"
"6461","TPP_TDP_TZD"
"6462","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6463","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6464","AMP_5GP_CMP_IMP_PCG_XMP"
"6465","CA"
"6466","CD"
"6467","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6468","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6469","SAH"
"6470","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6471","FMN_RBF"
"6472","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"6473","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
